"","date","gen_id","gen_name","v_total","v_green","v_green_pct","flooded","severe","satellite","flooded2","severe2","pop_per_sqkm","net_out_per_thousand","old_share","income_mean","unemployed_rate","land_set_pct","land_agri_pct","incumbent","distance","land_name"
"3450",2017-09-24,7233014,"Darscheid",373,29,0.0777479892761394,1,1,0,0,0,1.41379310344828,8.53658536585366,0.254878048780488,40507.7720207254,0.0158536585365854,0.0706896551724138,0.389655172413793,1,0,"Rheinland-Pfalz"
"3451",2021-09-26,7233014,"Darscheid",238,21,0.0882352941176471,1,1,0,0,0,1.51551724137931,-4.55062571103527,0.26962457337884,41477.6119402985,0.0136054421768707,0.0706896551724138,0.393103448275862,1,0,"Rheinland-Pfalz"
"3452",2017-09-24,7340005,"Darstein",112,4,0.0357142857142857,0,0,0,0,0,0.807531380753138,-31.0880829015544,0.310880829015544,30572.6495726496,0.0103626943005181,0.0460251046025105,0.280334728033473,1,81.4138625985441,"Rheinland-Pfalz"
"3453",2021-09-26,7340005,"Darstein",88,5,0.0568181818181818,0,0,0,0,0,0.841004184100418,-34.8258706467662,0.348258706467662,30475,0.015,0.0502092050209205,0.263598326359833,1,81.4138625985441,"Rheinland-Pfalz"
"3454",2017-09-24,7232214,"Dasburg",86,6,0.0697674418604651,1,1,0,0,0,0.448132780082988,-50.9259259259259,0.337962962962963,32523.8095238095,NA,0.0311203319502075,0.246887966804979,1,0,"Rheinland-Pfalz"
"3455",2021-09-26,7232214,"Dasburg",75,7,0.0933333333333333,1,1,0,0,0,0.466804979253112,-44.4444444444444,0.293333333333333,33720.5882352941,0.00930232558139535,0.033195020746888,0.234439834024896,1,0,"Rheinland-Pfalz"
"3456",2017-09-24,9771122,"Dasing",3379,244,0.0722107132287659,0,0,0,0,0,1.3600293901543,7.92364487664326,0.230866198451288,48984.5947756196,0.0135062128579146,0.0808229243203527,0.643889297085476,0,61.4862805310477,"Bayern"
"3457",2021-09-26,9771122,"Dasing",3599,330,0.0916921367046402,0,0,0,0,0,1.42419789370561,3.61134995700774,0.24883920894239,51287.7263581489,0.014280798348245,0.08278226794024,0.646583394562821,0,61.4862805310477,"Bayern"
"3458",2017-09-24,3155003,"Dassel",6248,379,0.0606594110115237,0,0,0,0,0,0.870717061109149,29.3103448275862,0.318864097363083,32064.5027049521,0.0281947261663286,0.0556340515718827,0.616213352172377,1,51.594655904298,"Niedersachsen"
"3459",2021-09-26,3155003,"Dassel",6051,631,0.104280284250537,0,0,0,0,0,0.839809254680325,-2.20820189274448,0.347634069400631,32601.5429524604,0.0276935938969589,0.0558106676086189,0.612151183327446,0,51.594655904298,"Niedersachsen"
"3460",2017-09-24,1053023,"Dassendorf",1682,160,0.0951248513674197,0,0,0,0,0,4.17987421383648,-21.6671682214866,0.289798374962383,57977.3838630807,0.0144447788143244,0.230478589420655,0.64735516372796,1,233.670088549928,"Schleswig-Holstein"
"3461",2021-09-26,1053023,"Dassendorf",1442,223,0.154646324549237,0,0,0,0,0,4.26952141057934,4.42477876106195,0.310914454277286,62137.0436864153,0.0158590308370044,0.229219143576826,0.64735516372796,1,233.670088549928,"Schleswig-Holstein"
"3462",2021-09-26,13074017,"Dassow",1381,103,0.0745836350470673,0,0,0,0,0,0.61251306555174,-14.3832276938079,0.332033154558752,35383.149448345,0.024612355402412,0.0555472599671495,0.744811109451993,0,291.736204877303,"Mecklenburg-Vorpommern"
"3463",2017-09-24,13074017,"Dassow, Stadt",1848,93,0.0503246753246753,0,0,0,0,0,0.608539862645566,-10.0588812561335,0.295878312070658,35130.7053941909,0.0277232580961727,0.0553896685577784,0.754404299790982,0,291.736204877303,"Mecklenburg-Vorpommern"
"3464",2017-09-24,1058038,"Dätgen",289,25,0.0865051903114187,0,0,0,0,0,0.535344015080113,21.1267605633803,0.161971830985915,37490.4458598726,0.0123239436619718,0.0480225988700565,0.58286252354049,1,287.983627979868,"Schleswig-Holstein"
"3465",2021-09-26,1058038,"Dätgen",271,34,0.125461254612546,0,0,0,0,0,0.54331450094162,-3.46620450606586,0.166377816291161,31709.9236641221,0.0191637630662021,0.0583804143126177,0.573446327683616,1,287.983627979868,"Schleswig-Holstein"
"3466",2017-09-24,5562008,"Datteln",19191,936,0.0487728622791934,0,0,0,0,0,5.22768532526475,-6.94544928375054,0.289422659528288,35525.4056093573,0.0566343510345826,0.178819969742814,0.494856278366112,0,0,"Nordrhein-Westfalen"
"3467",2021-09-26,5562008,"Datteln",19209,2097,0.109167577697954,0,0,0,0,0,5.2517397881997,-10.8025580457452,0.306360546177335,36504.5111852676,0.0485605272285813,0.180786686838124,0.464599092284418,0,0,"Nordrhein-Westfalen"
"3468",2017-09-24,7138009,"Dattenberg",567,48,0.0846560846560847,0,0,0,0,0,1.62915326902465,-8.55263157894737,0.282894736842105,38964.6258503401,0.0151315789473684,0.0718113612004287,0.234726688102894,1,0,"Rheinland-Pfalz"
"3469",2021-09-26,7138009,"Dattenberg",307,38,0.123778501628664,0,0,0,0,0,1.58520900321543,-3.38066260987153,0.330628803245436,41154.1609822647,0.0224642614023145,0.0728831725616292,0.233654876741693,1,0,"Rheinland-Pfalz"
"3470",2017-09-24,7138010,"Datzeroth",131,7,0.0534351145038168,0,0,0,0,0,0.3083645443196,-8.09716599190283,0.214574898785425,39250,0.0202429149797571,0.0249687890137328,0.103620474406991,1,4.29640112146603,"Rheinland-Pfalz"
"3471",2021-09-26,7138010,"Datzeroth",8952.72151898734,1030.6582278481,0.115122337454844,0,0,0,0,0,0.317103620474407,-19.6850393700787,0.232283464566929,39552.6315789474,0.0120967741935484,0.0237203495630462,0.107365792759051,1,4.29640112146603,"Rheinland-Pfalz"
"3472",2017-09-24,13071028,"Datzetal",435,11,0.0252873563218391,0,0,0,0,0,0.213679359689546,-9.08059023836549,0.263337116912599,32946.8085106383,0.0590238365493757,0.0436575309240844,0.788260975018191,0,231.73852776448,"Mecklenburg-Vorpommern"
"3473",2021-09-26,13071028,"Datzetal",382,16,0.0418848167539267,0,0,0,0,0,0.206888188212467,-5.86166471277843,0.323563892145369,34880.6366047745,0.036427732079906,0.0436575309240844,0.788260975018191,0,231.73852776448,"Mecklenburg-Vorpommern"
"3474",2021-09-26,7133022,"Daubach",73,6,0.0821917808219178,0,0,0,0,0,0.814432989690722,-12.6582278481013,0.265822784810127,37769.2307692308,0.0126582278481013,0.0412371134020619,0.505154639175258,1,25.7112751561875,"Rheinland-Pfalz"
"3475",2021-09-26,7143008,"Daubach",115,8,0.0695652173913043,0,0,0,0,0,1.8804780876494,-19.0677966101695,0.296610169491525,55361.3861386139,0.012987012987013,0.0756972111553785,0.314741035856574,1,10.3616605925159,"Rheinland-Pfalz"
"3476",2017-09-24,7133022,"Daubach, Hunsrück",114,3,0.0263157894736842,0,0,0,0,0,0.728522336769759,9.43396226415094,0.259433962264151,37831.6831683168,0.0188679245283019,0.0412371134020619,0.529209621993127,1,25.7112751561875,"Rheinland-Pfalz"
"3477",2017-09-24,7143008,"Daubach, Westerwald",210,16,0.0761904761904762,0,0,0,0,0,1.84860557768924,-4.31034482758621,0.28448275862069,53258.2159624413,0.0107758620689655,0.0756972111553785,0.318725099601594,1,10.3616605925159,"Rheinland-Pfalz"
"3478",2017-09-24,8326010,"Dauchingen",1558,178,0.114249037227214,0,0,0,0,0,3.64107676969093,2.46440306681271,0.284501642935378,45352.7575442248,0.0125958378970427,0.129611166500499,0.586241276171486,1,114.579691676353,"Baden-W<fc>rttemberg, Land"
"3479",2021-09-26,8326010,"Dauchingen",2299,277,0.120487168334058,0,0,0,0,0,3.82452642073779,-11.7309697601668,0.299270072992701,48808.1275720165,0.0173729928928665,0.134596211365902,0.580259222333001,1,114.579691676353,"Baden-W<fc>rttemberg, Land"
"3480",2017-09-24,7233501,"Daun",3102,199,0.0641521598968408,1,1,0,0,0,1.62464300285598,-2.26017076845806,0.310522350577599,38268.6796315251,0.0298844801607233,0.126682986536108,0.330069359445124,1,0,"Rheinland-Pfalz"
"3481",2021-09-26,7233501,"Daun",4584,476,0.103839441535777,1,1,0,0,0,1.63219094247246,-4.24946881639795,0.330208723909511,39105.6973446765,0.0275905118601748,0.127906976744186,0.325377396980824,1,0,"Rheinland-Pfalz"
"3482",2017-09-24,7141025,"Dausenau",556,30,0.0539568345323741,0,0,0,0,0,1.26209677419355,-7.98722044728434,0.313099041533546,34193.009118541,0.0143769968051118,0.0594758064516129,0.183467741935484,1,7.91870974631061,"Rheinland-Pfalz"
"3483",2021-09-26,7141025,"Dausenau",289,24,0.0830449826989619,0,0,0,0,0,1.22782258064516,-7.38916256157635,0.346469622331691,34416.149068323,0.0173841059602649,0.0594758064516129,0.184475806451613,1,7.91870974631061,"Rheinland-Pfalz"
"3484",2017-09-24,8417014,"Dautmergen",219,19,0.0867579908675799,0,0,0,0,0,0.894273127753304,-24.6305418719212,0.285714285714286,39824.644549763,0.0123152709359606,0.0484581497797357,0.596916299559471,1,108.997146639443,"Baden-W<fc>rttemberg, Land"
"3485",2021-09-26,8417014,"Dautmergen",263,29,0.110266159695817,0,0,0,0,0,0.977973568281938,-2.25225225225225,0.308558558558559,41990.9502262443,0.0112866817155756,0.0506607929515418,0.594713656387665,1,108.997146639443,"Baden-W<fc>rttemberg, Land"
"3486",2017-09-24,6534007,"Dautphetal",6792,320,0.0471142520612485,0,0,0,0,0,1.60358233823938,0.606113083383843,0.273183825439432,38380.7971014493,0.0166248160013854,0.0785892807553457,0.356845320744238,1,21.7509651476267,"Hessen"
"3487",2021-09-26,6534007,"Dautphetal",6843,504,0.0736519070583078,0,0,0,0,0,1.57886698139406,-0.439715064638114,0.294169378242899,40164.7717018589,0.0197247304286841,0.0794223826714801,0.354346014995835,1,21.7509651476267,"Hessen"
"3488",2017-09-24,7232025,"Dauwelshausen",34,4,0.117647058823529,1,1,0,0,0,0.409756097560976,-11.9047619047619,0.30952380952381,15166.6666666667,0.0119047619047619,0.0341463414634146,0.668292682926829,1,0,"Rheinland-Pfalz"
"3489",2021-09-26,7232025,"Dauwelshausen",0,0,NA,1,1,0,0,0,0.341463414634146,71.4285714285714,0.328571428571429,18333.3333333333,NA,0.0390243902439024,0.668292682926829,1,0,"Rheinland-Pfalz"
"3490",2017-09-24,7133023,"Daxweiler",346,39,0.11271676300578,0,0,0,0,0,0.464864864864865,5.16795865633075,0.324289405684755,40678.2841823056,0.0180878552971576,0.0348348348348348,0.0576576576576577,1,26.6570291271401,"Rheinland-Pfalz"
"3491",2021-09-26,7133023,"Daxweiler",225,17,0.0755555555555556,0,0,0,0,0,0.438438438438438,-10.958904109589,0.332876712328767,43083.5579514825,0.0243572395128552,0.036036036036036,0.0678678678678679,1,26.6570291271401,"Rheinland-Pfalz"
"3492",2017-09-24,13074018,"Dechow",94,10,0.106382978723404,0,0,0,0,0,0.122853368560106,64.5161290322581,0.225806451612903,36675.9259259259,0.0268817204301075,0.0224570673712021,0.586525759577279,0,272.348890883554,"Mecklenburg-Vorpommern"
"3493",2021-09-26,13074018,"Dechow",95,14,0.147368421052632,0,0,0,0,0,0.119471947194719,-11.0497237569061,0.243093922651934,34957.264957265,0.0224719101123595,0.0224422442244224,0.586138613861386,0,272.348890883554,"Mecklenburg-Vorpommern"
"3494",2017-09-24,8115010,"Deckenpfronn",1476,171,0.115853658536585,0,0,0,0,0,2.89921121822962,2.41837968561064,0.217351874244256,47742.0634920635,0.0117896009673519,0.0876424189307625,0.568799298860649,1,110.688633435001,"Baden-W<fc>rttemberg, Land"
"3495",2021-09-26,8115010,"Deckenpfronn",2076,263,0.126685934489403,0,0,0,0,0,2.95530236634531,-12.7520759193357,0.236951364175563,49378.6848072562,0.0150240384615385,0.0893952673093777,0.567922874671341,1,110.688633435001,"Baden-W<fc>rttemberg, Land"
"3496",2017-09-24,3151007,"Dedelstorf",701,38,0.0542082738944365,0,0,0,0,0,0.159591194968553,13.136288998358,0.320197044334975,39051.1945392491,0.0246305418719212,0.0307914046121593,0.488600628930818,1,164.539853532533,"Niedersachsen"
"3497",2021-09-26,3151007,"Dedelstorf",664,57,0.0858433734939759,0,0,0,0,0,0.157625786163522,-18.2876142975894,0.337489609310058,38056.0271646859,0.0220152413209145,0.0317085953878407,0.489255765199161,0,164.539853532533,"Niedersachsen"
"3498",2017-09-24,7131016,"Dedenbach",175,13,0.0742857142857143,1,1,0,0,0,0.58562091503268,0,0.283482142857143,38891.3043478261,0.0133928571428571,0.0274509803921569,0.441830065359477,1,0,"Rheinland-Pfalz"
"3499",2021-09-26,7131016,"Dedenbach",106,21,0.19811320754717,1,1,0,0,0,0.643137254901961,-20.3252032520325,0.270325203252033,41069.5652173913,0.0166666666666667,0.0261437908496732,0.441830065359477,1,0,"Rheinland-Pfalz"
"3500",2017-09-24,3255007,"Deensen",712,42,0.0589887640449438,0,0,0,0,0,1.25067873303167,1.44717800289436,0.303183791606368,34075.7575757576,0.0246020260492041,0.0751131221719457,0.629864253393665,1,53.2013090582993,"Niedersachsen"
"3501",2021-09-26,3255007,"Deensen",548,55,0.10036496350365,0,0,0,0,0,1.22443438914027,-16.9992609016999,0.307464892830747,33845.1127819549,0.0283159463487332,0.0787330316742081,0.624434389140271,0,53.2013090582993,"Niedersachsen"
"3502",2017-09-24,16073014,"Deesbach",203,4,0.0197044334975369,0,0,0,0,0,0.537459283387622,12.1212121212121,0.363636363636364,26591.7159763314,0.0454545454545455,0.0521172638436482,0.320846905537459,1,34.0018706347224,"Th<fc>ringen"
"3503",2021-09-26,16073014,"Deesbach",163,3,0.0184049079754601,0,0,0,0,0,0.522801302931596,6.23052959501558,0.386292834890966,28650.3067484663,0.0434782608695652,0.0342019543973941,0.275244299674267,0,34.0018706347224,"Th<fc>ringen"
"3504",2017-09-24,7143009,"Deesen",263,10,0.0380228136882129,0,0,0,0,0,2,-13.2352941176471,0.25,35194.2675159236,0.0308823529411765,0.1,0.388235294117647,1,5.59730615218396,"Rheinland-Pfalz"
"3505",2021-09-26,7143009,"Deesen",181,20,0.110497237569061,0,0,0,0,0,2.08235294117647,-42.3728813559322,0.248587570621469,37684.5238095238,0.0119760479041916,0.1,0.382352941176471,1,5.59730615218396,"Rheinland-Pfalz"
"3506",2021-09-26,9271119,"Deggendorf",16990,1792,0.105473808122425,0,0,0,0,0,4.37516204303863,-5.83703703703704,0.289718518518519,43496.005976668,0.0255033955102162,0.155690951516723,0.337568058076225,0,74.9697116855303,"Bayern"
"3507",2017-09-24,9271119,"Deggendorf, GKSt",16853,1152,0.0683557823532902,0,0,0,0,0,4.24967591392274,-22.6648770666829,0.279055579281313,41656.2097623786,0.0239765725093039,0.153616800622245,0.349753694581281,0,74.9697116855303,"Bayern"
"3508",2017-09-24,8435067,"Deggenhausertal",1961,327,0.166751657317695,0,0,0,0,0,0.682703137570394,-8.01319820881452,0.219184539241103,41681.2662619254,0.011312750412444,0.0360418342719228,0.584070796460177,1,43.3115020268714,"Baden-W<fc>rttemberg, Land"
"3509",2021-09-26,8435067,"Deggenhausertal",2778,495,0.178185745140389,0,0,0,0,0,0.706677393403057,-0.455373406193078,0.240437158469945,42857.5052854123,0.0120728929384966,0.0382944489139179,0.581174577634755,1,43.3115020268714,"Baden-W<fc>rttemberg, Land"
"3510",2017-09-24,8117014,"Deggingen",2368,319,0.134712837837838,0,0,0,0,0,2.34566270365478,-9.76159189036981,0.304298854890182,40408.5121862495,0.015581002440398,0.0726552179656539,0.510788199031264,1,58.7400250499998,"Baden-W<fc>rttemberg, Land"
"3511",2021-09-26,8117014,"Deggingen",3238,428,0.132180358245831,0,0,0,0,0,2.33553500660502,-0.377073906485671,0.316553544494721,41733.2136445242,0.0181886367897994,0.0735358872743285,0.509467195068252,1,58.7400250499998,"Baden-W<fc>rttemberg, Land"
"3512",2017-09-24,7332009,"Deidesheim",1235,119,0.0963562753036437,0,0,0,0,0,1.43067068575735,-12.6415591256255,0.350013168290756,49465.6862745098,0.0150118514616803,0.0357950263752826,0.235870384325546,1,76.8755049333299,"Rheinland-Pfalz"
"3513",2021-09-26,7332009,"Deidesheim",2578,379,0.147013188518231,0,0,0,0,0,1.40844009042954,-21.9368646334938,0.36115569823435,47891.4202617547,0.0156545209176788,0.0357950263752826,0.235493594574228,1,76.8755049333299,"Rheinland-Pfalz"
"3514",2017-09-24,8327009,"Deilingen",781,77,0.0985915492957746,0,0,0,0,0,1.56095325389551,4.69759248385203,0.238990017615972,52587.7689694224,0.0135055783910746,0.0834097158570119,0.408799266727773,1,101.533951393636,"Baden-W<fc>rttemberg, Land"
"3515",2021-09-26,8327009,"Deilingen",978,70,0.0715746421267894,0,0,0,0,0,1.66544454628781,-13.7589433131535,0.253714914694551,56079.2410714286,0.0157568936409679,0.0898258478460128,0.402383134738772,1,101.533951393636,"Baden-W<fc>rttemberg, Land"
"3516",2017-09-24,7336014,"Deimberg",49,1,0.0204081632653061,0,0,0,0,0,0.457547169811321,0,0.371134020618557,25630.4347826087,NA,0.0330188679245283,0.745283018867924,1,29.5943653778814,"Rheinland-Pfalz"
"3517",2021-09-26,7336014,"Deimberg",0,0,NA,0,0,0,0,0,0.466981132075472,10.1010101010101,0.363636363636364,31658.5365853659,0.0101010101010101,0.0330188679245283,0.740566037735849,1,29.5943653778814,"Rheinland-Pfalz"
"3518",2017-09-24,9373119,"Deining",2964,187,0.0630904183535762,0,0,0,0,0,0.642476884281311,-17.0082860880942,0.218054949847362,38864.7826086957,0.0109027474923681,0.0410479125805548,0.532081815634632,0,10.8335618813913,"Bayern"
"3519",2021-09-26,9373119,"Deining",3268,269,0.082313341493268,0,0,0,0,0,0.704258896049314,-30.2367217028049,0.229361448179829,40583.5814547001,0.0110678417708547,0.0434295320818156,0.532221910899412,0,10.8335618813913,"Bayern"
"3520",2017-09-24,9779130,"Deiningen",1052,79,0.0750950570342205,0,0,0,0,0,1.18069145466406,9.39226519337017,0.219889502762431,36657.7253218884,0.0154696132596685,0.0704500978473581,0.796477495107632,0,13.4567218741323,"Bayern"
"3521",2021-09-26,9779130,"Deiningen",1128,109,0.0966312056737589,0,0,0,0,0,1.16242661448141,10.662177328844,0.257575757575758,38218.1818181818,0.0104740904079383,0.0724070450097847,0.793868232224397,0,13.4567218741323,"Bayern"
"3522",2017-09-24,3359011,"Deinste",973,66,0.0678314491264132,0,0,0,0,0,0.741271591326718,-8.42835894893406,0.245909766980664,45254.358974359,0.0143777887952405,0.0826901874310915,0.538772510106578,1,207.486816937147,"Niedersachsen"
"3523",2021-09-26,3359011,"Deinste",881,99,0.112372304199773,0,0,0,0,0,0.768467475192944,-29.6508847441416,0.276422764227642,47406.8678459938,0.0192402565367538,0.0841602352076442,0.540610069827269,0,207.486816937147,"Niedersachsen"
"3524",2017-09-24,3357011,"Deinstedt",386,17,0.0440414507772021,0,0,0,0,0,0.328071040947213,-7.5187969924812,0.228571428571429,37895.0617283951,0.0075187969924812,0.0453872718302911,0.803650715342871,1,192.170418977499,"Niedersachsen"
"3525",2021-09-26,3357011,"Deinstedt",337,26,0.0771513353115727,0,0,0,0,0,0.32905772076961,-4.49775112443778,0.239880059970015,43292.0353982301,0.0135542168674699,0.0503206709422792,0.807597434632462,0,192.170418977499,"Niedersachsen"
"3526",2017-09-24,9774124,"Deisenhausen",885,53,0.0598870056497175,0,0,0,0,0,1.25621251071123,10.2319236016371,0.251023192360164,38339.5472703063,0.00750341064120055,0.077120822622108,0.640102827763496,0,42.2013341747569,"Bayern"
"3527",2021-09-26,9774124,"Deisenhausen",960,78,0.08125,0,0,0,0,0,1.26135389888603,-2.71739130434783,0.27445652173913,39353.9703903096,0.0102040816326531,0.078834618680377,0.641816623821765,0,42.2013341747569,"Bayern"
"3528",2017-09-24,8325072,"Deißlingen",2620,279,0.106488549618321,0,0,0,0,0,1.89517884914463,-6.07254226161169,0.266043000164123,42723.2764073371,0.0149351715082882,0.102021772939347,0.350233281493002,1,110.976368275184,"Baden-W<fc>rttemberg, Land"
"3529",2021-09-26,8325072,"Deißlingen",3451,352,0.101999420457838,0,0,0,0,0,1.9393468118196,-18.1234963913392,0.286287089013633,44700.9493670886,0.0176817288801572,0.106687402799378,0.34556765163297,1,110.976368275184,"Baden-W<fc>rttemberg, Land"
"3530",2017-09-24,8116014,"Deizisau",2719,319,0.117322545053328,0,0,0,0,0,13.2882011605416,-19.3595342066958,0.254876273653566,46636.0591682947,0.014410480349345,0.288201160541586,0.413926499032882,1,71.6438202189949,"Baden-W<fc>rttemberg, Land"
"3531",2021-09-26,8116014,"Deizisau",3921,526,0.134149451670492,0,0,0,0,0,13.357833655706,3.04083405734144,0.267883000289603,46815.6123822342,0.0154512635379061,0.290135396518375,0.411992263056093,1,71.6438202189949,"Baden-W<fc>rttemberg, Land"
"3532",2017-09-24,5774020,"Delbrück",17758,804,0.0452753688478432,0,0,0,0,0,2.03134537131231,3.47428714513756,0.231619143009171,40846.8202269827,0.0232245140692979,0.11133011190234,0.734231943031536,0,0,"Nordrhein-Westfalen"
"3533",2021-09-26,5774020,"Delbrück",18523,1750,0.094477136532959,0,0,0,0,0,2.03706765005086,0.37454352507881,0.257779581135491,42029.2970041664,0.0236018631404545,0.116162258392675,0.728446083418108,0,0,"Nordrhein-Westfalen"
"3534",2017-09-24,1062014,"Delingsdorf",1129,130,0.115146147032772,0,0,0,0,0,2.69715698393078,0.916590284142988,0.183776351970669,45396.7538322813,0.0123739688359303,0.0877626699629172,0.825710754017305,1,249.322961943011,"Schleswig-Holstein"
"3535",2021-09-26,1062014,"Delingsdorf",1068,188,0.176029962546816,0,0,0,0,0,2.79604449938195,-6.18921308576481,0.239610963748895,46914.2066420664,0.0106856634016028,0.0902348578491965,0.824474660074166,1,249.322961943011,"Schleswig-Holstein"
"3536",2021-09-26,14730070,"Delitzsch",14480,685,0.0473066298342541,0,0,0,0,0,2.88116852886406,-5.37265198949707,0.356897596445163,32251.4131443516,0.0449583047979696,0.170856610800745,0.564013035381751,1,46.9422764138423,"Sachsen"
"3537",2017-09-24,14730070,"Delitzsch, Stadt",11098,260,0.0234276446206524,0,0,0,0,0,2.88815176908752,-5.80294176909128,0.33544227281886,30534.6823287319,0.0585129961716704,0.153514897579143,0.581703910614525,0,46.9422764138423,"Sachsen"
"3538",2017-09-24,7340207,"Dellfeld",623,18,0.028892455858748,0,0,0,0,0,1.94620689655172,-16.3004961020553,0.289156626506024,35197.6047904192,0.0212615166548547,0.0855172413793103,0.562758620689655,1,52.8319746098235,"Rheinland-Pfalz"
"3539",2021-09-26,7340207,"Dellfeld",428,21,0.0490654205607477,0,0,0,0,0,1.88965517241379,-24.0875912408759,0.313868613138686,37428.7833827893,0.0224215246636771,0.0841379310344828,0.569655172413793,1,52.8319746098235,"Rheinland-Pfalz"
"3540",2017-09-24,3255008,"Delligsen",4997,280,0.0560336201721033,0,0,0,0,0,2.1808892571113,9.62390781309358,0.346334050905407,31441.0191082803,0.0279853108775484,0.114609223971279,0.513117923225628,1,70.6433165785176,"Niedersachsen"
"3541",2021-09-26,3255008,"Delligsen",4795,512,0.106777893639208,0,0,0,0,0,2.13366473349903,-7.11881957028216,0.354646647683148,32290.5897114178,0.0288585416129863,0.115437724385529,0.513394090030378,0,70.6433165785176,"Niedersachsen"
"3542",2017-09-24,1051019,"Dellstedt",378,23,0.0608465608465608,0,0,0,0,0,0.339917317409279,12.1621621621622,0.289189189189189,30491.961414791,0.0337837837837838,0.0326136885622416,0.775378961874139,1,284.214179685069,"Schleswig-Holstein"
"3543",2021-09-26,1051019,"Dellstedt",362,39,0.107734806629834,0,0,0,0,0,0.328892971979789,20.9497206703911,0.312849162011173,31432.8358208955,0.0298913043478261,0.0339917317409279,0.774000918695453,1,284.214179685069,"Schleswig-Holstein"
"3544",2021-09-26,3401,"Delmenhorst",35589,4557,0.128045182500211,0,0,0,0,0,12.4104083266613,-1.174148097493,0.288234003845012,32079.9710851115,0.0518444023259712,0.387990392313851,0.446597277822258,0,140.763202268849,"Niedersachsen"
"3545",2017-09-24,3401,"Delmenhorst, kreisfreie Stadt",39691,2610,0.065757980398579,0,0,0,0,0,12.3370696557246,-9.60477642935946,0.280783957427477,31200.3619860608,0.0540593159841651,0.385908726981585,0.448198558847078,1,140.763202268849,"Niedersachsen"
"3546",2017-09-24,1051020,"Delve",383,38,0.0992167101827676,0,0,0,0,0,0.428030303030303,4.42477876106195,0.365781710914454,37882.5301204819,0.023598820058997,0.0378787878787879,0.751893939393939,1,288.85489853743,"Schleswig-Holstein"
"3547",2021-09-26,1051020,"Delve",377,46,0.122015915119363,0,0,0,0,0,0.465909090909091,-8.13008130081301,0.373983739837398,38701.7543859649,0.0285714285714286,0.0378787878787879,0.751893939393939,1,288.85489853743,"Schleswig-Holstein"
"3548",2017-09-24,13076029,"Demen",371,8,0.0215633423180593,0,0,0,0,0,0.180089724417859,-34.4009489916963,0.319098457888494,37781.4070351759,0.036773428232503,0.0555436872463149,0.500106814783166,0,276.283931749202,"Mecklenburg-Vorpommern"
"3549",2021-09-26,13076029,"Demen",326,16,0.049079754601227,0,0,0,0,0,0.179196924391286,-16.6865315852205,0.34684147794994,39992.1875,0.0325301204819277,0.0386586928662965,0.499786416061512,0,276.283931749202,"Mecklenburg-Vorpommern"
"3550",2017-09-24,7233016,"Demerath",160,7,0.04375,1,1,0,0,0,0.285442435775452,53.3333333333333,0.26,29493.1506849315,0.0266666666666667,0.0237868696479543,0.444338725023787,1,0,"Rheinland-Pfalz"
"3551",2021-09-26,7233016,"Demerath",82,3,0.0365853658536585,1,1,0,0,0,0.284490960989534,6.68896321070234,0.25752508361204,29849.3150684931,0.0229508196721311,0.0228353948620362,0.443387250237869,1,0,"Rheinland-Pfalz"
"3552",2017-09-24,14625100,"Demitz-Thumitz",1471,18,0.0122365737593474,1,0,0,0,0,1.28259838786155,-6.6543438077634,0.351571164510166,29875.5186721992,0.0343807763401109,0.104788999525842,0.651019440493125,0,0,"Sachsen"
"3553",2021-09-26,14625100,"Demitz-Thumitz",1708,52,0.0304449648711944,1,0,0,0,0,1.24976303317536,-3.03375047402351,0.376564277588168,30974.025974026,0.0280941533788914,0.107582938388626,0.646919431279621,1,0,"Sachsen"
"3554",2021-09-26,13071029,"Demmin",5149,134,0.0260244707710235,0,0,0,0,0,1.28235437484767,-7.31730495105958,0.404732490734581,29004.9400141143,0.0640855736463461,0.0938337801608579,0.564952473799659,0,268.790420437708,"Mecklenburg-Vorpommern"
"3555",2017-09-24,13071029,"Demmin, Hansestadt",4152,48,0.0115606936416185,0,0,0,0,0,1.3468194004387,11.943539630836,0.365092290988056,28205.298013245,0.0978103510676801,0.0928588837436022,0.56812088715574,0,268.790420437708,"Mecklenburg-Vorpommern"
"3556",2017-09-24,8116015,"Denkendorf",4258,568,0.133395960544857,0,0,0,0,0,8.43524904214559,-26.5261627906977,0.250545058139535,44226.3360111771,0.0149890988372093,0.146360153256705,0.396934865900383,1,74.3255047877937,"Baden-W<fc>rttemberg, Land"
"3557",2017-09-24,9176120,"Denkendorf",2690,153,0.0568773234200744,0,0,0,0,0,1.01170813297094,-23.7652407522215,0.214713783839636,44937.7274565305,0.00702624509196115,0.0558227054150115,0.381141542964667,0,7.21834907237991,"Bayern"
"3558",2021-09-26,8116015,"Denkendorf",5919,891,0.150532184490623,0,0,0,0,0,8.58773946360153,-3.56919782278933,0.263496029267422,44884.7207947927,0.0190151583101623,0.149425287356322,0.392337164750958,1,74.3255047877937,"Baden-W<fc>rttemberg, Land"
"3559",2021-09-26,9176120,"Denkendorf",2782,220,0.0790797987059669,0,0,0,0,0,1.01651683044115,8.02139037433155,0.230152200740436,45907.0146818923,0.0113774888256806,0.060004181476061,0.37466025507004,0,7.21834907237991,"Bayern"
